sample_id,regime,tau_norm,s1,s2,s3,s4,s5,k_star,norm_at_kstar
933,threshold,20.0,-959.0213623046875,193.0006866455078,10988.880859375,56.53594970703125,18.86701202392578,99,19.64691734313965
934,threshold,20.0,-970.4390869140625,193.91702270507812,16401.099609375,55.13039016723633,18.94188690185547,110,19.693504333496094
935,threshold,20.0,-1164.7664794921875,192.98638916015625,17888.1875,60.49985885620117,18.940162658691406,110,19.646190643310547
936,threshold,20.0,-917.9188842773438,194.71267700195312,13003.16796875,56.691253662109375,18.94004249572754,107,19.733863830566406
937,threshold,20.0,-896.8170166015625,193.62596130371094,12346.873046875,56.250858306884766,18.897205352783203,107,19.6787166595459
938,threshold,20.0,-1026.61376953125,186.65151977539062,15004.4521484375,62.176334381103516,18.499919891357422,107,19.32105255126953
939,threshold,20.0,-850.795166015625,199.10806274414062,9728.66796875,56.94364547729492,19.22300910949707,102,19.955352783203125
940,threshold,20.0,-842.2333984375,193.9012451171875,10309.533203125,53.04243850708008,18.907127380371094,104,19.69270133972168
941,threshold,20.0,-824.0010986328125,193.8992919921875,10903.8486328125,54.23269271850586,18.826683044433594,105,19.692602157592773
942,threshold,20.0,-856.457763671875,199.68341064453125,9926.201171875,56.15074920654297,19.209877014160156,105,19.98416519165039
943,threshold,20.0,-1041.811767578125,196.26315307617188,15062.65625,57.809730529785156,18.97224998474121,105,19.81227684020996
944,threshold,20.0,-1038.88818359375,196.52386474609375,12125.455078125,59.245601654052734,19.341482162475586,113,19.82543182373047
945,threshold,20.0,-1023.66943359375,186.03018188476562,14625.8369140625,59.85343551635742,18.583473205566406,111,19.28886604309082
946,threshold,20.0,-1060.010009765625,185.89254760742188,16979.03515625,55.48737335205078,18.388530731201172,106,19.281728744506836
947,threshold,20.0,-1580.381591796875,194.87197875976562,32174.5859375,58.422908782958984,18.955659866333008,118,19.741933822631836
948,threshold,20.0,-1219.91259765625,199.56729125976562,15668.279296875,69.23632049560547,19.202360153198242,101,19.97835350036621
949,threshold,20.0,-1146.900634765625,190.04283142089844,14537.8447265625,64.41958618164062,18.999671936035156,116,19.495786666870117
950,threshold,20.0,-872.4151611328125,180.9127960205078,13765.65234375,53.17436218261719,17.806692123413086,104,19.021713256835938
951,threshold,20.0,-891.81884765625,180.40882873535156,13858.2333984375,54.25349044799805,17.909042358398438,101,18.995201110839844
952,threshold,20.0,-976.9053955078125,191.5511474609375,12070.7080078125,58.991424560546875,18.964889526367188,107,19.572999954223633
953,threshold,20.0,-825.194580078125,189.02200317382812,10447.66796875,54.96976089477539,18.833406448364258,109,19.4433536529541
954,threshold,20.0,-718.4498291015625,185.7772216796875,11122.5986328125,51.424476623535156,18.193115234375,102,19.275747299194336
955,threshold,20.0,-737.4909057617188,179.2740478515625,9672.8740234375,54.175994873046875,17.988313674926758,99,18.935365676879883
956,threshold,20.0,-929.6227416992188,199.44406127929688,11931.3837890625,57.33376693725586,19.055238723754883,102,19.972183227539062
957,threshold,20.0,-851.8299560546875,198.23809814453125,12082.62109375,54.985633850097656,19.208572387695312,113,19.911710739135742
958,threshold,20.0,-857.17041015625,192.51287841796875,12025.1591796875,55.72914123535156,18.873350143432617,110,19.622074127197266
959,threshold,20.0,-866.3909912109375,181.56155395507812,12489.474609375,59.187801361083984,18.151952743530273,107,19.055789947509766
960,threshold,20.0,-1122.9453125,188.90647888183594,15603.7197265625,64.13538360595703,18.714153289794922,106,19.437410354614258
961,threshold,20.0,-969.32421875,194.59388732910156,11899.283203125,59.517818450927734,18.985015869140625,110,19.727842330932617
962,threshold,20.0,-934.1417236328125,194.65249633789062,10563.4580078125,61.248844146728516,18.782691955566406,101,19.73081398010254
963,threshold,20.0,-828.7608642578125,196.38308715820312,8538.61328125,55.858367919921875,18.940635681152344,98,19.818328857421875
964,threshold,20.0,-1142.7286376953125,196.65579223632812,14518.529296875,68.62885284423828,19.029895782470703,104,19.83208465576172
965,threshold,20.0,-853.4727783203125,198.3832550048828,10104.400390625,56.43134689331055,19.182554244995117,103,19.91899871826172
966,threshold,20.0,-988.9011840820312,196.57681274414062,13942.9951171875,51.1793098449707,19.16915512084961,109,19.828102111816406
967,threshold,20.0,-1253.38916015625,192.18785095214844,19696.728515625,64.18797302246094,18.577863693237305,112,19.605501174926758
968,threshold,20.0,-932.4801025390625,193.0257568359375,12321.02734375,57.20420837402344,18.927431106567383,109,19.648193359375
969,threshold,20.0,-893.888671875,178.52609252929688,12767.353515625,59.9569091796875,17.79865074157715,103,18.895824432373047
970,threshold,20.0,-1141.848388671875,187.74404907226562,15127.00390625,62.528289794921875,18.610687255859375,113,19.37751579284668
971,threshold,20.0,-755.1627197265625,188.0242462158203,9624.0556640625,52.00905227661133,18.535234451293945,105,19.391969680786133
972,threshold,20.0,-1058.9285888671875,189.16580200195312,13099.4853515625,60.33794021606445,18.881418228149414,111,19.450748443603516
973,threshold,20.0,-831.5390625,191.70541381835938,11685.3291015625,57.77353286743164,18.694839477539062,107,19.58087921142578
974,threshold,20.0,-1046.682861328125,198.02989196777344,13033.8935546875,57.5391731262207,19.349401473999023,111,19.9012508392334
975,threshold,20.0,-833.71923828125,194.43365478515625,11738.1904296875,54.07334899902344,18.71692657470703,101,19.71971893310547
976,threshold,20.0,-948.1866455078125,190.48782348632812,12069.0341796875,60.23065948486328,18.59018325805664,102,19.518596649169922
977,threshold,20.0,-1016.7073974609375,198.89279174804688,12784.759765625,61.38253402709961,18.99114227294922,104,19.944562911987305
978,threshold,20.0,-865.78515625,185.01602172851562,12368.0400390625,54.46795654296875,18.14444923400879,102,19.236217498779297
979,threshold,20.0,-1068.237060546875,194.8680419921875,15261.84765625,58.88884735107422,18.80534553527832,103,19.741735458374023
980,threshold,20.0,-1000.3072509765625,189.03762817382812,13354.8466796875,62.3560791015625,18.801513671875,114,19.444156646728516
981,threshold,20.0,-931.1039428710938,186.16415405273438,13888.513671875,55.04995346069336,18.50139808654785,106,19.29581069946289
982,threshold,20.0,-1003.6383056640625,176.94940185546875,17249.21875,59.625267028808594,17.895288467407227,111,18.812198638916016
983,threshold,20.0,-851.1603393554688,197.58001708984375,10414.490234375,54.46538543701172,19.23122215270996,109,19.878633499145508
984,threshold,20.0,-887.534423828125,189.9827117919922,11332.4111328125,56.88623809814453,18.85833740234375,111,19.49270248413086
985,threshold,20.0,-955.726318359375,194.6580047607422,11465.7919921875,60.593048095703125,18.9075870513916,101,19.73109245300293
986,threshold,20.0,-821.6701049804688,181.32655334472656,9805.0224609375,57.39140701293945,18.141727447509766,105,19.043453216552734
987,threshold,20.0,-710.2288818359375,197.52865600585938,9338.90234375,53.59946060180664,19.46240234375,114,19.876047134399414
988,threshold,20.0,-1090.4805908203125,195.0704345703125,14247.7392578125,60.54261016845703,19.160737991333008,111,19.751983642578125
989,threshold,20.0,-867.847900390625,181.92926025390625,11837.853515625,57.33930587768555,18.20330238342285,105,19.075075149536133
990,threshold,20.0,-882.0059204101562,176.625244140625,11958.2529296875,57.84927749633789,17.672040939331055,106,18.794960021972656
991,threshold,20.0,-1008.0574340820312,194.17459106445312,14054.2939453125,52.04253005981445,19.114395141601562,112,19.70657730102539
992,threshold,20.0,-1180.460693359375,186.94985961914062,19840.6328125,63.59170150756836,18.655162811279297,111,19.33648681640625
993,threshold,20.0,-849.944580078125,194.2730712890625,13315.4794921875,53.948753356933594,18.54684829711914,105,19.71157455444336
994,threshold,20.0,-1167.1162109375,196.23727416992188,20181.03515625,59.86235046386719,18.5360164642334,109,19.810970306396484
995,threshold,20.0,-1099.3486328125,195.7457275390625,15008.3203125,56.93193054199219,18.747756958007812,105,19.786142349243164
996,threshold,20.0,-1082.438232421875,193.22988891601562,14991.71875,65.5091781616211,19.102087020874023,111,19.658580780029297
997,threshold,20.0,-991.668701171875,188.830078125,14262.3955078125,62.380592346191406,18.794065475463867,111,19.433481216430664
998,threshold,20.0,-1189.801025390625,195.00282287597656,18411.794921875,61.9778938293457,18.979108810424805,111,19.748559951782227
999,threshold,20.0,-880.76904296875,191.81964111328125,10255.9033203125,57.241641998291016,18.898075103759766,108,19.586711883544922
1000,threshold,20.0,-910.4676513671875,188.02139282226562,12878.12890625,60.7364616394043,18.064373016357422,102,19.391822814941406
1001,threshold,20.0,-1106.513916015625,187.19781494140625,14809.8642578125,64.3070297241211,18.68960952758789,106,19.349306106567383
1002,threshold,20.0,-805.5621948242188,192.45742797851562,11116.349609375,56.2005500793457,18.842853546142578,102,19.619245529174805
1003,threshold,20.0,-998.0484619140625,188.62832641601562,14315.046875,57.85602951049805,18.502670288085938,105,19.423095703125
1004,threshold,20.0,-928.4287109375,190.3654022216797,13496.9453125,54.231258392333984,18.901561737060547,108,19.512325286865234
1005,threshold,20.0,-918.3355102539062,199.35360717773438,10399.4228515625,59.48509979248047,19.151193618774414,105,19.967653274536133
1006,threshold,20.0,-905.0230102539062,187.90484619140625,13704.123046875,54.79248809814453,18.642475128173828,107,19.38581085205078
1007,threshold,20.0,-892.717041015625,199.46881103515625,10865.3359375,57.632728576660156,19.188650131225586,101,19.97342300415039
1008,threshold,20.0,-898.8129272460938,195.3844757080078,11405.8134765625,58.9168701171875,18.855440139770508,101,19.76787757873535
1009,threshold,20.0,-1325.2410888671875,198.12939453125,21699.51171875,55.493080139160156,19.31740379333496,116,19.90625
1010,threshold,20.0,-819.7940063476562,198.46237182617188,10146.9951171875,55.272918701171875,19.235671997070312,110,19.922969818115234
1011,threshold,20.0,-1121.12451171875,192.49948120117188,16089.388671875,59.46649932861328,18.86829948425293,107,19.62139129638672
1012,threshold,20.0,-990.920654296875,199.71820068359375,10861.3740234375,59.341796875,19.376487731933594,111,19.985904693603516
1013,threshold,20.0,-1059.4697265625,192.94314575195312,12146.646484375,61.9453010559082,18.9359188079834,102,19.64398956298828
1014,threshold,20.0,-920.8976440429688,187.88339233398438,12602.2353515625,60.39570999145508,18.58367156982422,108,19.38470458984375
1015,threshold,20.0,-747.7266845703125,179.38551330566406,10098.962890625,51.977413177490234,17.794326782226562,100,18.941251754760742
1016,threshold,20.0,-1045.912353515625,196.09352111816406,13060.6298828125,59.75978469848633,18.99856948852539,106,19.803712844848633
1017,threshold,20.0,-882.0372314453125,194.9605712890625,12241.5302734375,56.16593551635742,18.42461395263672,105,19.746421813964844
1018,threshold,20.0,-879.8414306640625,182.1787109375,13311.23046875,57.92430877685547,17.581012725830078,104,19.08814811706543
1019,threshold,20.0,-919.2200927734375,189.72921752929688,10753.607421875,59.21124267578125,18.76720428466797,110,19.479692459106445
1020,threshold,20.0,-1015.833251953125,192.00814819335938,15179.4775390625,56.412208557128906,18.885452270507812,106,19.596332550048828
1021,threshold,20.0,-1014.6498413085938,194.32864379882812,13429.373046875,57.77726364135742,18.9163761138916,104,19.714393615722656
1022,threshold,20.0,-821.783447265625,193.34872436523438,10956.4228515625,56.12281799316406,18.80687141418457,104,19.66462516784668
1023,threshold,20.0,-786.3684692382812,196.5863037109375,12107.1298828125,51.44235610961914,18.950483322143555,107,19.828580856323242
1024,threshold,20.0,-1004.8914794921875,189.1221160888672,11556.6552734375,59.889652252197266,18.663042068481445,106,19.448501586914062
1025,threshold,20.0,-877.284912109375,191.31768798828125,11619.4111328125,55.75887680053711,18.9833927154541,105,19.561067581176758
1026,threshold,20.0,-824.0114135742188,191.59210205078125,11695.6875,56.2591667175293,18.791723251342773,108,19.575092315673828
1027,threshold,20.0,-816.3214111328125,188.99917602539062,8865.146484375,56.92475128173828,18.800003051757812,103,19.442180633544922
1028,threshold,20.0,-808.6387939453125,184.15206909179688,12744.001953125,53.47852325439453,18.064273834228516,106,19.191251754760742
1029,threshold,20.0,-927.7076416015625,188.34872436523438,11995.029296875,57.073486328125,18.450040817260742,99,19.408695220947266
1030,threshold,20.0,-820.1357421875,182.5611572265625,9997.2275390625,55.28099060058594,18.2717227935791,99,19.108173370361328
1031,threshold,20.0,-756.9147338867188,195.35108947753906,9988.33203125,53.20465850830078,18.9801025390625,107,19.76618766784668
1032,threshold,20.0,-891.2141723632812,184.83831787109375,12615.484375,58.05786895751953,18.231412887573242,108,19.22697639465332
1033,threshold,20.0,-805.279541015625,182.79678344726562,10736.3203125,56.5512580871582,18.324146270751953,107,19.120500564575195
1034,threshold,20.0,-1144.011962890625,196.59593200683594,14218.67578125,66.68119049072266,18.997106552124023,106,19.829065322875977
1035,threshold,20.0,-797.7952880859375,194.11851501464844,12957.953125,51.356544494628906,18.73447608947754,107,19.703731536865234
1036,threshold,20.0,-939.6524658203125,192.59396362304688,12056.6650390625,57.29372787475586,19.052091598510742,115,19.626205444335938
1037,threshold,20.0,-862.6649780273438,199.4127960205078,10973.314453125,55.67258834838867,18.97095489501953,104,19.970617294311523
1038,threshold,20.0,-960.0543212890625,190.63735961914062,13540.998046875,56.18952941894531,18.894651412963867,105,19.526256561279297
1039,threshold,20.0,-1010.8240356445312,195.206787109375,15722.759765625,54.652549743652344,19.15083122253418,107,19.758886337280273
1040,threshold,20.0,-972.95166015625,199.56393432617188,13780.5322265625,57.45884704589844,19.159318923950195,106,19.97818374633789
1041,threshold,20.0,-1234.3753662109375,191.03269958496094,21396.6171875,53.97334671020508,18.64909553527832,109,19.546493530273438
1042,threshold,20.0,-974.2078857421875,196.51235961914062,10840.595703125,60.96895217895508,19.15458106994629,108,19.824851989746094
1043,threshold,20.0,-756.7835693359375,196.681884765625,10440.982421875,53.394142150878906,19.00017738342285,102,19.83340072631836
1044,threshold,20.0,-870.8115234375,194.61744689941406,9957.0869140625,56.07298278808594,18.799509048461914,103,19.72903823852539
1045,threshold,20.0,-794.9732666015625,191.87783813476562,9137.2265625,55.14506912231445,18.88570213317871,102,19.589683532714844
1046,threshold,20.0,-989.6558837890625,189.82156372070312,16973.423828125,55.47538757324219,18.650402069091797,107,19.484432220458984
1047,threshold,20.0,-932.7398071289062,195.91598510742188,12040.2041015625,57.001678466796875,19.09108543395996,109,19.79474639892578
1048,threshold,20.0,-964.163330078125,197.60708618164062,12521.3515625,54.945030212402344,18.63903045654297,106,19.879993438720703
1049,threshold,20.0,-1050.395263671875,197.62203979492188,14906.6591796875,59.584129333496094,19.129125595092773,105,19.880746841430664
1050,threshold,20.0,-940.60009765625,187.9090576171875,15116.0263671875,52.63600158691406,18.395524978637695,107,19.386028289794922
1051,threshold,20.0,-998.093505859375,190.25367736816406,12668.9326171875,55.215248107910156,19.014244079589844,120,19.50659942626953
1052,threshold,20.0,-1147.39990234375,196.25973510742188,15219.49609375,58.33129119873047,19.22542953491211,111,19.812103271484375
1053,threshold,20.0,-1086.6318359375,198.5615692138672,13770.7841796875,57.530521392822266,19.138879776000977,102,19.927947998046875
1054,threshold,20.0,-929.54736328125,196.8227996826172,13334.990234375,58.84640884399414,19.05814552307129,106,19.840503692626953
1055,threshold,20.0,-1076.737060546875,192.7036590576172,15389.802734375,61.324832916259766,19.013580322265625,113,19.631793975830078
1056,threshold,20.0,-831.4678344726562,197.94444274902344,10534.05078125,54.397987365722656,19.130001068115234,106,19.896957397460938
1057,threshold,20.0,-876.3018798828125,191.84457397460938,11570.8662109375,57.06847381591797,18.959745407104492,112,19.587984085083008
1058,threshold,20.0,-821.919189453125,197.2239990234375,8885.376953125,55.84779357910156,19.165693283081055,101,19.860715866088867
1059,threshold,20.0,-1162.997314453125,191.3062744140625,18679.75390625,56.48098373413086,18.69028091430664,111,19.560483932495117
1060,threshold,20.0,-1242.9976806640625,197.72344970703125,15655.6640625,66.07612609863281,19.324752807617188,114,19.885847091674805
1061,threshold,20.0,-1158.041748046875,191.45538330078125,16711.076171875,57.53902053833008,18.823083877563477,111,19.568105697631836
1062,threshold,20.0,-1120.3447265625,197.77359008789062,15101.45703125,63.21998977661133,19.251184463500977,108,19.888368606567383
1063,threshold,20.0,-1013.1253662109375,198.0928497314453,12758.955078125,60.96909713745117,19.30797576904297,113,19.9044132232666
1064,threshold,20.0,-1038.85986328125,195.81045532226562,11838.560546875,64.133056640625,19.038480758666992,105,19.789413452148438
1065,threshold,20.0,-1004.0482788085938,198.25765991210938,10126.744140625,62.27610778808594,19.374361038208008,113,19.912691116333008
1066,threshold,20.0,-1078.328125,189.59844970703125,15438.3525390625,58.54665756225586,18.687088012695312,111,19.472978591918945
1067,threshold,20.0,-734.4868774414062,178.0036163330078,12041.8818359375,53.44967269897461,17.728654861450195,102,18.868152618408203
1068,threshold,20.0,-899.4190673828125,192.23333740234375,12568.7568359375,52.79587173461914,18.737638473510742,101,19.60782241821289
1069,threshold,20.0,-1040.4609375,198.248291015625,13990.9775390625,56.44517517089844,19.250572204589844,104,19.912221908569336
1070,threshold,20.0,-945.1988525390625,191.29493713378906,11113.1708984375,60.310791015625,18.71659278869629,111,19.559904098510742
1071,threshold,20.0,-914.7116088867188,195.30044555664062,11686.150390625,57.41184997558594,18.965505599975586,103,19.763626098632812
1072,threshold,20.0,-1232.91162109375,185.29049682617188,23700.91015625,63.878910064697266,18.180843353271484,112,19.25048065185547
1073,threshold,20.0,-941.2318115234375,198.7420196533203,10983.0439453125,55.97483444213867,19.4288272857666,114,19.937000274658203
1074,threshold,20.0,-809.0833129882812,192.2254180908203,9604.83203125,55.537940979003906,18.88360023498535,106,19.607418060302734
1075,threshold,20.0,-1117.59375,190.81736755371094,16659.599609375,59.15449523925781,18.921810150146484,110,19.535472869873047
1076,threshold,20.0,-888.9512939453125,192.15826416015625,12797.53515625,56.15358352661133,18.941072463989258,113,19.603992462158203
1077,threshold,20.0,-1041.1851806640625,193.10604858398438,14942.9853515625,57.72044372558594,19.12605094909668,116,19.652278900146484
1078,threshold,20.0,-970.2569580078125,187.86819458007812,10211.642578125,59.301551818847656,18.736957550048828,112,19.383920669555664
1079,threshold,20.0,-1075.3375244140625,188.52674865722656,15623.146484375,59.266414642333984,18.898210525512695,106,19.417865753173828
1080,threshold,20.0,-1028.7900390625,195.81509399414062,12694.9384765625,62.06691360473633,19.11932373046875,112,19.789648056030273
1081,threshold,20.0,-1002.5355834960938,192.240234375,12390.6806640625,61.802528381347656,18.941343307495117,107,19.608173370361328
1082,threshold,20.0,-820.6903076171875,189.4947052001953,9793.251953125,55.712528228759766,18.6966495513916,107,19.467649459838867
1083,threshold,20.0,-740.6800537109375,190.38931274414062,9352.888671875,53.22822570800781,18.72940444946289,98,19.5135498046875
1084,threshold,20.0,-889.6866455078125,198.01657104492188,11342.30859375,57.65602111816406,19.17815589904785,109,19.90058135986328
1085,threshold,20.0,-937.4549560546875,190.52662658691406,13870.3828125,59.748512268066406,18.890893936157227,111,19.520586013793945
1086,threshold,20.0,-986.27392578125,197.00778198242188,11019.376953125,61.40473556518555,19.126367568969727,106,19.849824905395508
1087,threshold,20.0,-1092.591064453125,199.01365661621094,15912.1083984375,56.395347595214844,19.275978088378906,111,19.95062255859375
1088,threshold,20.0,-801.76025390625,187.86911010742188,8882.544921875,55.66917037963867,18.559412002563477,104,19.383968353271484
1089,threshold,20.0,-1166.251220703125,192.19601440429688,20841.40625,47.132144927978516,18.929365158081055,109,19.605918884277344
1090,threshold,20.0,-944.959716796875,197.06976318359375,11259.3662109375,57.25586700439453,19.148101806640625,102,19.852947235107422
1091,threshold,20.0,-906.1820068359375,195.06649780273438,12568.3955078125,56.8060302734375,18.92924690246582,104,19.751785278320312
1092,threshold,20.0,-1276.5589599609375,196.85745239257812,19302.005859375,62.19437026977539,19.147418975830078,105,19.84225082397461
1093,threshold,20.0,-935.6614379882812,187.7187957763672,11128.26171875,60.180450439453125,18.656339645385742,105,19.376211166381836
1094,threshold,20.0,-1079.81982421875,192.71469116210938,15739.1083984375,62.242958068847656,18.85188865661621,108,19.632354736328125
1095,threshold,20.0,-995.477294921875,199.3277587890625,10993.6015625,59.256656646728516,19.27294158935547,114,19.966360092163086
1096,threshold,20.0,-956.5391845703125,193.9990692138672,12833.7431640625,57.78490447998047,19.11861228942871,112,19.697668075561523
1097,threshold,20.0,-869.5703125,197.507568359375,12388.9111328125,55.355411529541016,18.968130111694336,107,19.874988555908203
1098,threshold,20.0,-1089.78857421875,195.50152587890625,14567.6357421875,64.11988067626953,19.025388717651367,111,19.7737979888916
1099,threshold,20.0,-1177.8673095703125,183.78245544433594,19557.869140625,62.447566986083984,17.998424530029297,109,19.17198371887207
1100,threshold,20.0,-899.797119140625,188.28515625,10635.861328125,59.923866271972656,18.8387508392334,105,19.405420303344727
1101,threshold,20.0,-916.366455078125,189.02635192871094,11355.1142578125,56.34536361694336,18.60246467590332,105,19.44357681274414
1102,threshold,20.0,-905.533935546875,185.99285888671875,12280.2685546875,52.53861618041992,18.599761962890625,105,19.28693199157715
1103,threshold,20.0,-919.360107421875,188.67718505859375,14525.7021484375,54.79602813720703,18.44002342224121,103,19.42561149597168
1104,threshold,20.0,-897.8307495117188,184.0214080810547,13679.4775390625,55.913917541503906,17.89934730529785,107,19.18444061279297
1105,threshold,20.0,-792.080810546875,191.10955810546875,13244.02734375,49.45862579345703,18.717477798461914,104,19.550426483154297
1106,threshold,20.0,-742.23583984375,198.04248046875,11046.4775390625,50.921573638916016,19.18720817565918,106,19.901884078979492
1107,threshold,20.0,-882.0770263671875,192.55233764648438,10003.1015625,55.408023834228516,18.95943832397461,105,19.624082565307617
1108,threshold,20.0,-976.62841796875,182.5086669921875,14022.7333984375,54.87971878051758,18.014759063720703,104,19.105426788330078
1109,threshold,20.0,-1004.8470458984375,185.245849609375,12966.2041015625,61.00129318237305,18.435836791992188,107,19.24816131591797
1110,threshold,20.0,-878.5,188.55990600585938,12904.0703125,52.767093658447266,18.599712371826172,109,19.419572830200195
1111,threshold,20.0,-1416.7259521484375,194.66209411621094,20255.783203125,71.89164733886719,19.031597137451172,108,19.731298446655273
1112,threshold,20.0,-892.5521240234375,196.30401611328125,11333.58203125,56.788841247558594,19.122371673583984,110,19.81433868408203
1113,threshold,20.0,-844.0941162109375,181.8826904296875,13760.4541015625,52.2912483215332,18.165681838989258,108,19.072633743286133
1114,threshold,20.0,-842.3863525390625,185.4759063720703,12082.814453125,51.65299987792969,18.40450096130371,103,19.260108947753906
1115,threshold,20.0,-936.0261840820312,198.38482666015625,13041.4970703125,58.0838737487793,19.21309471130371,109,19.919076919555664
1116,threshold,20.0,-1051.097900390625,188.1200408935547,12646.296875,62.52429962158203,18.681501388549805,109,19.396909713745117
1117,threshold,20.0,-1118.80322265625,179.20541381835938,20943.396484375,54.97343063354492,17.806642532348633,108,18.93174171447754
1118,threshold,20.0,-855.964111328125,188.47463989257812,10639.93359375,57.94260787963867,18.720985412597656,111,19.415180206298828
1119,threshold,20.0,-915.0216064453125,192.5018768310547,11719.654296875,57.190425872802734,18.95758056640625,113,19.62151336669922
1120,threshold,20.0,-888.320068359375,198.62014770507812,12184.7919921875,51.99394226074219,19.35035514831543,106,19.93088722229004
1121,threshold,20.0,-1150.138671875,198.72274780273438,15318.2685546875,59.18168640136719,19.29256820678711,105,19.93603515625
1122,threshold,20.0,-781.6256103515625,180.32701110839844,12151.65234375,52.74587631225586,17.892562866210938,103,18.990894317626953
1123,threshold,20.0,-898.062744140625,189.34449768066406,10568.9755859375,58.286739349365234,18.575063705444336,104,19.459932327270508
1124,threshold,20.0,-865.3593139648438,194.416748046875,15063.6337890625,45.7059326171875,18.541913986206055,104,19.718860626220703
1125,threshold,20.0,-859.5675048828125,189.25143432617188,10361.123046875,57.66629409790039,18.701854705810547,104,19.455150604248047
1126,threshold,20.0,-749.9228515625,181.1129150390625,11996.189453125,52.34407043457031,18.063907623291016,103,19.032230377197266
1127,threshold,20.0,-814.7346801757812,192.0050811767578,10735.0791015625,53.64945983886719,18.668106079101562,106,19.59617805480957
1128,threshold,20.0,-991.7127075195312,188.47198486328125,12032.8359375,62.622615814208984,18.665908813476562,107,19.4150447845459
1129,threshold,20.0,-936.5490112304688,194.88650512695312,13670.0849609375,57.15840148925781,18.795101165771484,106,19.7426700592041
1130,threshold,20.0,-1019.3037109375,195.3164520263672,14750.71875,53.61149597167969,19.035327911376953,110,19.764434814453125
1131,threshold,20.0,-814.413818359375,192.92764282226562,10973.57421875,54.60429763793945,19.089231491088867,112,19.643198013305664
1132,threshold,20.0,-966.4779663085938,184.39535522460938,13599.7060546875,54.7176513671875,18.21660614013672,104,19.20392417907715
1133,threshold,20.0,-877.16796875,194.73541259765625,15210.8447265625,53.21881866455078,18.35031509399414,104,19.735015869140625
1134,threshold,20.0,-853.9112548828125,186.48863220214844,12104.3564453125,55.20470428466797,18.62207794189453,106,19.312620162963867
1135,threshold,20.0,-976.3607177734375,191.5409698486328,11195.0703125,59.09036636352539,18.978050231933594,111,19.572479248046875
1136,threshold,20.0,-1156.54638671875,192.8653106689453,15951.9619140625,63.70520782470703,19.080087661743164,111,19.640026092529297
1137,threshold,20.0,-911.2378540039062,180.90725708007812,11805.9951171875,59.766788482666016,18.128616333007812,106,19.02142333984375
1138,threshold,20.0,-1050.126953125,193.81683349609375,14915.51171875,57.70269012451172,18.45730972290039,107,19.688413619995117
1139,threshold,20.0,-836.3411254882812,190.23916625976562,12154.03125,51.30702209472656,18.610170364379883,105,19.5058536529541
1140,threshold,20.0,-896.9230346679688,190.35784912109375,9449.3427734375,57.7189826965332,18.855894088745117,112,19.511938095092773
1141,threshold,20.0,-770.986083984375,196.90878295898438,10357.7255859375,53.32138442993164,19.08539390563965,107,19.844837188720703
1142,threshold,20.0,-962.6425170898438,191.15667724609375,11297.6884765625,60.754371643066406,18.717735290527344,109,19.55283546447754
1143,threshold,20.0,-1053.6365966796875,198.4322052001953,14331.7265625,59.14692687988281,18.965837478637695,103,19.92145538330078
1144,threshold,20.0,-813.7328491210938,195.7457275390625,8948.2744140625,55.3145866394043,19.125211715698242,105,19.786142349243164
1145,threshold,20.0,-916.1682739257812,187.7124481201172,12568.96875,53.01114273071289,18.4677677154541,106,19.375883102416992
1146,threshold,20.0,-1210.1099853515625,190.86672973632812,20909.646484375,47.58913803100586,18.54241943359375,107,19.538000106811523
1147,threshold,20.0,-959.298095703125,194.00018310546875,11686.2451171875,59.7791862487793,19.048473358154297,102,19.697725296020508
1148,threshold,20.0,-758.028564453125,186.30426025390625,12819.7060546875,53.385581970214844,18.264392852783203,105,19.303070068359375
1149,threshold,20.0,-1020.892822265625,198.51361083984375,11526.7001953125,62.332542419433594,19.167957305908203,106,19.9255428314209
1150,threshold,20.0,-976.672607421875,194.64242553710938,11342.4140625,62.50936508178711,19.064775466918945,105,19.730302810668945
1151,threshold,20.0,-1275.64501953125,186.62265014648438,22630.84765625,56.7812385559082,18.63887596130371,112,19.319557189941406
1152,threshold,20.0,-1100.17626953125,188.66259765625,13757.421875,63.134010314941406,18.782066345214844,107,19.42486000061035
1153,threshold,20.0,-917.759765625,186.74557495117188,10833.5693359375,61.54584884643555,18.596349716186523,104,19.325918197631836
1154,threshold,20.0,-805.41552734375,187.761474609375,12422.6279296875,56.888946533203125,18.538555145263672,107,19.378414154052734
1155,threshold,20.0,-1469.430908203125,195.68539428710938,30083.234375,54.0352897644043,18.597929000854492,113,19.78309440612793
1156,threshold,20.0,-999.66552734375,193.93795776367188,11811.9814453125,60.52478790283203,18.80585479736328,102,19.694564819335938
1157,threshold,20.0,-1025.8531494140625,193.37216186523438,13198.2646484375,62.68020248413086,18.874900817871094,103,19.665815353393555
1158,threshold,20.0,-965.5045776367188,195.42108154296875,12373.1240234375,55.184513092041016,18.980072021484375,102,19.769729614257812
1159,threshold,20.0,-859.41015625,187.21617126464844,11463.8251953125,55.84837341308594,18.31198501586914,100,19.35025405883789
1160,threshold,20.0,-1137.55712890625,192.76182556152344,17888.94921875,59.707862854003906,18.988149642944336,114,19.634756088256836
1161,threshold,20.0,-958.5284423828125,186.27252197265625,14074.90234375,60.2110481262207,18.479389190673828,107,19.30142593383789
